Reservation Number,Third Party Confirmation Number,Room Number,Accommodation Total,Amount Paid,Check in Date,Check out Date,Nights,Room Type,Grand Total,Deposit,Balance Due,Reservation Date,Source,Status,_internal_row_id,Revenue,Name,Property,Listing Name
3869342802673,,633310-7,613,723.98,2026-03-01,2026-03-03,2,Spyglass,723.98,723.98,0,2026-02-23,Website/Booking Engine,checked_out,3869342802673-633310-7,683, , ,Spyglass
2322713904225,,633306-2,454,518.34,2026-03-12,2026-03-13,1,Greenhouse,518.34,518.34,0,2026-02-23,Website/Booking Engine,checked_out,2322713904225-633306-2,489, , ,Greenhouse
3215903653103,,633312-0,1532,1698.12,2026-06-05,2026-06-07,2,Spyglass Pet,1698.12,1698.12,0,2026-02-23,Website/Booking Engine,checked_out,3215903653103-633312-0,1602, , ,Spyglass Pet
4950587957995,,633306-5,189,237.44,2026-02-24,2026-02-25,1,Greenhouse,237.44,237.44,0,2026-02-24,Website/Booking Engine,checked_out,4950587957995-633306-5,224, , ,Greenhouse
8599083214836,,633306-1,189,237.44,2026-02-24,2026-02-25,1,Greenhouse,237.44,237.44,0,2026-02-24,Website/Booking Engine,checked_out,8599083214836-633306-1,224, , ,Greenhouse
7946256235777,OBH26022503462600-3123280,633310-7,360,455.8,2026-02-25,2026-02-27,2,Spyglass,455.8,478.7,0,2026-02-24,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,7946256235777-633310-7,430, , ,Spyglass
5491072252722,,633310-6,251,303.16,2026-02-26,2026-02-27,1,Spyglass,303.16,303.16,0,2026-02-24,Website/Booking Engine,checked_out,5491072252722-633310-6,286, , ,Spyglass
1294915945210,,633306-4,1190,1551.02,2026-02-27,2026-03-01,2,Greenhouse,1551.02,1551.02,0,2026-02-24,Website/Booking Engine,checked_out,1294915945210-633306-4,1260, , ,Greenhouse
2074961911060,,633306-3,189,237.44,2026-03-04,2026-03-05,1,Greenhouse,237.44,237.44,0,2026-02-24,Website/Booking Engine,checked_out,2074961911060-633306-3,224, , ,Greenhouse
3607815955574,OBH26022423372200-3123098,633310-6,458.11,559.68,2026-03-03,2026-03-05,2,Spyglass,559.68,588.8,0,2026-02-24,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,3607815955574-633310-6,528.11, , ,Spyglass
2943319554294,,633306-0,378,474.88,2026-03-03,2026-03-05,2,Greenhouse,474.88,474.88,0,2026-02-24,Website/Booking Engine,checked_out,2943319554294-633306-0,448, , ,Greenhouse
1425766694410,,633307-0,1955,2183.6,2026-03-05,2026-03-08,3,Greenhouse ADA,2183.6,2183.6,0,2026-02-24,Website/Booking Engine,checked_out,1425766694410-633307-0,2060, , ,Greenhouse ADA
8733892072222,,633308-3,1955,2278.6,2026-03-05,2026-03-08,3,Greenhouse Pet,2278.6,2278.6,0,2026-02-24,Website/Booking Engine,checked_out,8733892072222-633308-3,2060, , ,Greenhouse Pet
5347938481428,,633308-3,1358,1513.68,2026-03-12,2026-03-14,2,Greenhouse Pet,1513.68,1513.68,0,2026-02-24,Website/Booking Engine,checked_out,5347938481428-633308-3,1428, , ,Greenhouse Pet
6902434988248,,633310-1,1485,1648.3,2026-03-18,2026-03-20,2,Spyglass,1648.3,1648.3,0,2026-02-24,Website/Booking Engine,checked_out,6902434988248-633310-1,1555, , ,Spyglass
8826286032014,,633306-4,908,1073.78,2026-03-23,2026-03-26,3,Greenhouse,1073.78,1073.78,0,2026-02-24,Website/Booking Engine,checked_out,8826286032014-633306-4,1013, , ,Greenhouse
9712087387267,,633312-0,229,374.84,2026-02-25,2026-02-26,1,Spyglass Pet,374.84,374.84,0,2026-02-25,Website/Booking Engine,checked_out,9712087387267-633312-0,264, , ,Spyglass Pet
7406410030414,,633306-5,334,391.14,2026-02-27,2026-02-28,1,Greenhouse,391.14,391.14,0,2026-02-25,Website/Booking Engine,checked_out,7406410030414-633306-5,369, , ,Greenhouse
4708641004021,,633306-0,334,391.14,2026-02-27,2026-02-28,1,Greenhouse,391.14,391.14,0,2026-02-25,Website/Booking Engine,checked_out,4708641004021-633306-0,369, , ,Greenhouse
9217227373207,,633312-0,1063,1200.98,2026-02-27,2026-03-01,2,Spyglass Pet,1200.98,1200.98,0,2026-02-25,Website/Booking Engine,checked_out,9217227373207-633312-0,1133, , ,Spyglass Pet
4936939098313,,633306-5,509,576.64,2026-02-28,2026-03-01,1,Greenhouse,576.64,576.64,0,2026-02-25,Website/Booking Engine,checked_out,4936939098313-633306-5,544, , ,Greenhouse
2485742854267,OBH26022604321403-3124437,633311-0,204.75,254.14,2026-03-01,2026-03-02,1,Spyglass ADA,254.14,267.16,0,2026-02-25,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,2485742854267-633311-0,239.75, , ,Spyglass ADA
4318989018119,,633306-8,378,474.88,2026-03-02,2026-03-04,2,Greenhouse,474.88,474.88,0,2026-02-25,Website/Booking Engine,checked_out,4318989018119-633306-8,448, , ,Greenhouse
1073080848436,,633310-1,539,608.44,2026-03-05,2026-03-06,1,Spyglass,608.44,608.44,0,2026-02-25,Website/Booking Engine,checked_out,1073080848436-633310-1,574, , ,Spyglass
6601847738390,,633308-4,1250,1531.3,2026-03-09,2026-03-12,3,Greenhouse Pet,1531.3,1531.3,0,2026-02-25,Website/Booking Engine,checked_out,6601847738390-633308-4,1355, , ,Greenhouse Pet
7223915350402,,633306-8,0,0,2026-03-12,2026-03-13,1,Greenhouse,0,428.24,0,2026-02-25,Website/Booking Engine,checked_out,7223915350402-633306-8,35, , ,Greenhouse
5112666305391,,633306-7,0,0,2026-03-12,2026-03-13,1,Greenhouse,0,428.24,0,2026-02-25,Website/Booking Engine,checked_out,5112666305391-633306-7,35, , ,Greenhouse
8606465341227,,633306-6,0,0,2026-03-12,2026-03-13,1,Greenhouse,0,428.24,0,2026-02-25,Website/Booking Engine,checked_out,8606465341227-633306-6,35, , ,Greenhouse
8831703158856,,633306-5,0,0,2026-03-12,2026-03-13,1,Greenhouse,0,428.24,0,2026-02-25,Website/Booking Engine,checked_out,8831703158856-633306-5,35, , ,Greenhouse
9024996572027,,633306-4,0,0,2026-03-12,2026-03-13,1,Greenhouse,0,428.24,0,2026-02-25,Website/Booking Engine,checked_out,9024996572027-633306-4,35, , ,Greenhouse
7674485055503,,633306-4,1509,1889.16,2026-03-14,2026-03-16,2,Greenhouse,1889.16,1889.16,0,2026-02-25,Website/Booking Engine,checked_out,7674485055503-633306-4,1579, , ,Greenhouse
3056909214434,,633306-3,1509,1673.74,2026-03-14,2026-03-16,2,Greenhouse,1673.74,1673.74,0,2026-02-25,Website/Booking Engine,checked_out,3056909214434-633306-3,1579, , ,Greenhouse
1740934701345,,633312-0,3019,3761.54,2026-03-06,2026-03-10,4,Spyglass Pet,3461.54,3666.54,0,2026-02-25,Website/Booking Engine,checked_out,1740934701345-633312-0,3159, , ,Spyglass Pet
6218762519884,,633306-3,0,0,2026-03-12,2026-03-13,1,Greenhouse,0,428.24,0,2026-02-25,Website/Booking Engine,checked_out,6218762519884-633306-3,35, , ,Greenhouse
1441376059471,,633310-0,834,958.24,2026-07-14,2026-07-16,2,Spyglass,958.24,822.56,0,2026-02-25,Website/Booking Engine,checked_out,1441376059471-633310-0,904, , ,Spyglass
6185481385862,,633306-7,189,237.44,2026-02-25,2026-02-26,1,Greenhouse,237.44,237.44,0,2026-02-26,Website/Booking Engine,checked_out,6185481385862-633306-7,224, , ,Greenhouse
8882243625360,,633306-4,228,494.2,2026-02-26,2026-02-27,1,Greenhouse,494.2,494.2,0,2026-02-26,Website/Booking Engine,checked_out,8882243625360-633306-4,263, , ,Greenhouse
2209720190394,OBH26022617232307-3125087,633306-6,249,301.04,2026-02-27,2026-02-28,1,Greenhouse,301.04,316.88,0,2026-02-26,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,2209720190394-633306-6,284, , ,Greenhouse
4146494809672,,633312-1,442,505.62,2026-02-27,2026-02-28,1,Spyglass Pet,505.62,505.62,0,2026-02-26,Website/Booking Engine,checked_out,4146494809672-633312-1,477, , ,Spyglass Pet
4954875339263,,633312-3,1058,1195.68,2026-02-27,2026-03-01,2,Spyglass Pet,1195.68,1195.68,0,2026-02-26,Website/Booking Engine,checked_out,4954875339263-633312-3,1128, , ,Spyglass Pet
1312571161389,,633306-7,839,963.54,2026-02-27,2026-03-01,2,Greenhouse,963.54,963.54,0,2026-02-26,Website/Booking Engine,checked_out,1312571161389-633306-7,909, , ,Greenhouse
5043214520521,,633308-2,839,1058.54,2026-02-27,2026-03-01,2,Greenhouse Pet,1058.54,1058.54,0,2026-02-26,Website/Booking Engine,checked_out,5043214520521-633308-2,909, , ,Greenhouse Pet
