Reservation Number,Third Party Confirmation Number,Room Number,Accommodation Total,Amount Paid,Check in Date,Check out Date,Nights,Room Type,Grand Total,Deposit,Balance Due,Reservation Date,Source,Status,_internal_row_id,Revenue,Name,Property,Listing Name
3279954226711,,643766-0,1352,1819.29,2026-05-01,2026-05-02,1,Winecup,1819.29,630.54,0,2026-04-30,Website/Booking Engine,checked_out,3279954226711-643766-0,1387, , ,Winecup
1592131821339,,528745-0,429,524.32,2026-05-02,2026-05-03,1,Pecan Haus,524.32,524.32,0,2026-04-30,Website/Booking Engine,checked_out,1592131821339-528745-0,464, , ,Pecan Haus
5391160420111,,490024-0,733,907.39,2026-05-01,2026-05-03,2,Juniper Haus,907.39,907.39,0,2026-04-30,Website/Booking Engine,checked_out,5391160420111-490024-0,803, , ,Juniper Haus
3867809990125,,364781-0,397,488.16,2026-05-03,2026-05-04,1,Monarch,488.16,488.16,0,2026-04-30,Website/Booking Engine,checked_out,3867809990125-364781-0,432, , ,Monarch
2260576125265,,643775-3,728,1009.09,2026-05-08,2026-05-10,2,Great Lodge King Room,1009.09,1009.09,0,2026-04-30,Website/Booking Engine,checked_out,2260576125265-643775-3,798, , ,Great Lodge King Room
1870761026154,,364781-0,662,934.51,2026-05-11,2026-05-13,2,Monarch,934.51,827.16,0,2026-04-30,Website/Booking Engine,checked_out,1870761026154-364781-0,732, , ,Monarch
5558506405228,,643771-0,695,864.45,2026-05-13,2026-05-15,2,Diamond,864.45,864.45,0,2026-04-30,Website/Booking Engine,checked_out,5558506405228-643771-0,765, , ,Diamond
8778315987771,,643764-0,2175.71,2577.21,2026-05-14,2026-05-17,3,Quonset,2577.21,2577.21,0,2026-04-30,Website/Booking Engine,checked_out,8778315987771-643764-0,2280.71, , ,Quonset
2948716995624,,634080-0,2076.7,2465.33,2026-05-22,2026-05-25,3,Bluebonnet,2465.33,2465.33,0,2026-04-30,Website/Booking Engine,checked_out,2948716995624-634080-0,2181.7, , ,Bluebonnet
4113265962403,,643771-1,614,772.92,2026-06-02,2026-06-04,2,Diamond,772.92,772.92,0,2026-04-30,Website/Booking Engine,checked_out,4113265962403-643771-1,684, , ,Diamond
4356271908745,,643773-1,1086,1345.83,2026-06-01,2026-06-04,3,Monolith,1345.83,1345.83,0,2026-04-30,Website/Booking Engine,checked_out,4356271908745-643773-1,1191, , ,Monolith
2893896605467,2450159469,643775-1,984.1,0,2026-06-12,2026-06-14,2,Great Lodge King Room,1191.12,1191.12,1191.12,2026-04-30,Expedia (Channel Collect Booking),checked_out,2893896605467-643775-1,1054.1, , ,Great Lodge King Room
3003150072579,,643775-0,904,1100.62,2026-06-12,2026-06-14,2,Great Lodge King Room,1100.62,1100.62,0,2026-04-30,Website/Booking Engine,checked_out,3003150072579-643775-0,974, , ,Great Lodge King Room
5747468677734,,643773-0,1124.01,1529.91,2026-06-22,2026-06-25,3,Monolith,1388.79,1388.79,0,2026-04-30,Website/Booking Engine,checked_out,5747468677734-643773-0,1229.01, , ,Monolith
7262674902928,,643773-1,467,567.26,2026-05-03,2026-05-04,1,Monolith,567.26,567.26,0,2026-05-01,Website/Booking Engine,checked_out,7262674902928-643773-1,502, , ,Monolith
4817146910853,2450672349,657152-0,315.9,0,2026-05-08,2026-05-09,1,Great Lodge King Room (Accessible),396.51,396.51,396.51,2026-05-01,Expedia (Channel Collect Booking),checked_out,4817146910853-657152-0,350.9, , ,Great Lodge King Room (Accessible)
4010688376820,,364779-0,343,534.49,2026-05-10,2026-05-11,1,Lantana Dome,534.49,534.49,0,2026-05-01,Website/Booking Engine,checked_out,4010688376820-364779-0,378, , ,Lantana Dome
2019850588916,2451093939,490007-0,337.31,0,2026-05-13,2026-05-15,2,Cedar Haus,460.26,460.26,460.26,2026-05-01,Expedia (Channel Collect Booking),checked_out,2019850588916-490007-0,407.31, , ,Cedar Haus
9761247630190,,364776-0,1129,1394.42,2026-06-29,2026-07-02,3,Spyglass,1394.42,1394.42,0,2026-05-01,Website/Booking Engine,checked_out,9761247630190-364776-0,1234, , ,Spyglass
6957641857445,,364780-0,2163,2602.39,2026-11-25,2026-11-29,4,Sage Safari,2602.39,2602.39,0,2026-05-02,Website/Booking Engine,confirmed,6957641857445-364780-0,2303, , ,Sage Safari
1546244410623,,643766-0,867,1231.69,2026-05-02,2026-05-03,1,Winecup,1231.69,1231.69,0,2026-05-02,Website/Booking Engine,checked_out,1546244410623-643766-0,902, , ,Winecup
3806186592118,2451445960,490024-0,209.3,0,2026-05-03,2026-05-04,1,Juniper Haus,276.06,276.06,276.06,2026-05-02,Expedia (Channel Collect Booking),checked_out,3806186592118-490024-0,244.3, , ,Juniper Haus
6140830468043,,490007-0,507,652.01,2026-05-06,2026-05-08,2,Cedar Haus,652.01,652.01,0,2026-05-02,Website/Booking Engine,checked_out,6140830468043-490007-0,577, , ,Cedar Haus
5477650033304,,634080-0,2693,3804.71,2026-05-06,2026-05-13,7,Bluebonnet,3427.29,3319.94,0,2026-05-02,Website/Booking Engine,checked_out,5477650033304-634080-0,2938, , ,Bluebonnet
6357365869552,,643773-0,466,566.13,2026-05-17,2026-05-18,1,Monolith,566.13,566.13,0,2026-05-02,Website/Booking Engine,checked_out,6357365869552-643773-0,501, , ,Monolith
1167662563307,2451342486,643775-0,376.1,0,2026-06-23,2026-06-25,2,Great Lodge King Room,504.08,504.08,504.08,2026-05-02,Expedia (Channel Collect Booking),checked_out,1167662563307-643775-0,446.1, , ,Great Lodge King Room
7049257109002,,643773-0,2416,2809.18,2026-07-03,2026-07-05,2,Monolith,2809.18,2809.18,0,2026-05-02,Website/Booking Engine,checked_out,7049257109002-643773-0,2486, , ,Monolith
3645153533751,,643762-0,1115,1446.4,2026-05-03,2026-05-05,2,Cypress Lodge Sleeps 4,1446.4,1339.05,0,2026-05-03,Website/Booking Engine,checked_out,3645153533751-643762-0,1185, , ,Cypress Lodge Sleeps 4
1060489435341,,364782-0,514,813.6,2026-05-12,2026-05-14,2,Buckeye Bungalow,677.6,813.6,0,2026-05-03,Website/Booking Engine,checked_out,1060489435341-364782-0,584, , ,Buckeye Bungalow
5933580193231,,643762-1,341.77,601.16,2026-05-12,2026-05-14,2,Cypress Lodge Sleeps 4,480.93,601.16,0,2026-05-03,Website/Booking Engine,checked_out,5933580193231-643762-1,411.77, , ,Cypress Lodge Sleeps 4
2282140689530,,643773-0,2752,3296.21,2026-05-22,2026-05-24,2,Monolith,3296.21,3296.21,0,2026-05-03,Website/Booking Engine,checked_out,2282140689530-643773-0,2822, , ,Monolith
2539102363380,,364781-0,415,508.5,2026-05-24,2026-05-25,1,Monarch,508.5,508.5,0,2026-05-03,Website/Booking Engine,checked_out,2539102363380-364781-0,450, , ,Monarch
4224202550270,,364773-0,1422,1685.96,2026-05-23,2026-05-25,2,Walnut House,1685.96,1685.96,0,2026-05-03,Website/Booking Engine,checked_out,4224202550270-364773-0,1492, , ,Walnut House
1214079634083,,364773-0,669,835.07,2026-05-25,2026-05-27,2,Walnut House,835.07,835.07,0,2026-05-03,Website/Booking Engine,checked_out,1214079634083-364773-0,739, , ,Walnut House
5091562701952,,643773-1,1645,2017.05,2026-06-08,2026-06-12,4,Monolith,2017.05,2017.05,0,2026-05-03,Website/Booking Engine,checked_out,5091562701952-643773-1,1785, , ,Monolith
1694172891421,,643773-1,3098,3619.39,2026-07-02,2026-07-05,3,Monolith,3619.39,3619.39,0,2026-05-03,Website/Booking Engine,checked_out,1694172891421-643773-1,3203, , ,Monolith
9966608794716,,364776-0,1516,1871.28,2026-07-20,2026-07-22,2,Spyglass,1871.28,1871.28,0,2026-05-04,Website/Booking Engine,checked_out,9966608794716-364776-0,1586, , ,Spyglass
9966608794716,,364778-0,1516,1871.28,2026-07-20,2026-07-22,2,Live Oak Lodge,1871.28,1871.28,0,2026-05-04,Website/Booking Engine,checked_out,9966608794716-364778-0,1586, , ,Live Oak Lodge
3931362571548,,643775-0,191,255.38,2026-05-04,2026-05-05,1,Great Lodge King Room,255.38,255.38,0,2026-05-04,Website/Booking Engine,checked_out,3931362571548-643775-0,226, , ,Great Lodge King Room
2081733541858,,643760-0,593,788.74,2026-05-04,2026-05-07,3,Post Oak,788.74,788.74,0,2026-05-04,Website/Booking Engine,checked_out,2081733541858-643760-0,698, , ,Post Oak
9930370266775,,643772-0,283,359.34,2026-05-07,2026-05-08,1,Spiral,359.34,359.34,0,2026-05-04,Website/Booking Engine,checked_out,9930370266775-643772-0,318, , ,Spiral
3387536440098,,643775-4,805,1028.3,2026-05-06,2026-05-09,3,Great Lodge King Room,1028.3,1028.3,0,2026-05-04,Website/Booking Engine,checked_out,3387536440098-643775-4,910, , ,Great Lodge King Room
2555395494487,,643775-5,330.14,497.64,2026-05-08,2026-05-10,2,Great Lodge King Room,497.64,847.5,0,2026-05-04,Website/Booking Engine,checked_out,2555395494487-643775-5,400.14, , ,Great Lodge King Room
5156124035187,,643771-0,393,483.64,2026-05-10,2026-05-11,1,Diamond,483.64,483.64,0,2026-05-04,Website/Booking Engine,checked_out,5156124035187-643771-0,428, , ,Diamond
2509553919305,,643766-0,922.03,2054.34,2026-05-08,2026-05-10,2,Winecup,1267.86,1464.48,0,2026-05-04,Website/Booking Engine,checked_out,2509553919305-643766-0,992.03, , ,Winecup
1557625826253,,643775-3,447,584.21,2026-05-13,2026-05-15,2,Great Lodge King Room,584.21,584.21,0,2026-05-04,Website/Booking Engine,checked_out,1557625826253-643775-3,517, , ,Great Lodge King Room
4544785224526,,490024-0,1145,1372.95,2026-05-15,2026-05-17,2,Juniper Haus,1372.95,1372.95,0,2026-05-04,Website/Booking Engine,checked_out,4544785224526-490024-0,1215, , ,Juniper Haus
2253572756402,,490007-0,259,332.22,2026-05-24,2026-05-25,1,Cedar Haus,332.22,332.22,0,2026-05-04,Website/Booking Engine,checked_out,2253572756402-490007-0,294, , ,Cedar Haus
6751537848176,,643771-1,1770,2118.75,2026-05-30,2026-06-02,3,Diamond,2118.75,2118.75,0,2026-05-04,Website/Booking Engine,checked_out,6751537848176-643771-1,1875, , ,Diamond
7315006411848,,643760-0,916,1114.18,2026-06-20,2026-06-22,2,Post Oak,1114.18,1114.18,0,2026-05-04,Website/Booking Engine,checked_out,7315006411848-643760-0,986, , ,Post Oak
8356899168397,,364776-0,982,1188.76,2026-07-09,2026-07-11,2,Spyglass,1188.76,1188.76,0,2026-05-04,Website/Booking Engine,checked_out,8356899168397-364776-0,1052, , ,Spyglass
2682356477709,,364782-0,1578,1862.24,2026-10-09,2026-10-11,2,Buckeye Bungalow,1862.24,1862.24,0,2026-05-04,Website/Booking Engine,confirmed,2682356477709-364782-0,1648, , ,Buckeye Bungalow
5020597834939,,643760-0,949,1191.02,2026-08-14,2026-08-17,3,Post Oak,1191.02,1191.02,0,2026-05-05,Website/Booking Engine,confirmed,5020597834939-643760-0,1054, , ,Post Oak
4641539888891,,643773-0,422,516.41,2026-05-06,2026-05-07,1,Monolith,516.41,516.41,0,2026-05-05,Website/Booking Engine,checked_out,4641539888891-643773-0,457, , ,Monolith
7296815215719,,643775-0,200,265.55,2026-05-06,2026-05-07,1,Great Lodge King Room,265.55,265.55,0,2026-05-05,Website/Booking Engine,checked_out,7296815215719-643775-0,235, , ,Great Lodge King Room
6916722489421,,643771-0,1430,1907.43,2026-05-08,2026-05-10,2,Diamond,1907.43,1907.43,0,2026-05-05,Website/Booking Engine,checked_out,6916722489421-643771-0,1500, , ,Diamond
6357470940899,,657152-0,357,442.96,2026-05-09,2026-05-10,1,Great Lodge King Room (Accessible),442.96,442.96,0,2026-05-05,Website/Booking Engine,checked_out,6357470940899-657152-0,392, , ,Great Lodge King Room (Accessible)
1487218394758,,364782-0,962,1273.51,2026-05-08,2026-05-10,2,Buckeye Bungalow,1273.51,1273.51,0,2026-05-05,Website/Booking Engine,checked_out,1487218394758-364782-0,1032, , ,Buckeye Bungalow
6672448257759,,643775-4,322.05,403.46,2026-05-09,2026-05-10,1,Great Lodge King Room,403.46,403.46,0,2026-05-05,Website/Booking Engine,checked_out,6672448257759-643775-4,357.05, , ,Great Lodge King Room
1241039280171,,364776-0,1150,1485.95,2026-05-08,2026-05-10,2,Spyglass,1485.95,1485.95,0,2026-05-05,Website/Booking Engine,checked_out,1241039280171-364776-0,1220, , ,Spyglass
1860736580174,,643764-0,228.65,297.93,2026-05-19,2026-05-20,1,Quonset,297.93,297.93,0,2026-05-05,Website/Booking Engine,checked_out,1860736580174-643764-0,263.65, , ,Quonset
1986741605696,,364779-0,279,462.17,2026-05-20,2026-05-21,1,Lantana Dome,354.82,354.82,0,2026-05-05,Website/Booking Engine,checked_out,1986741605696-364779-0,314, , ,Lantana Dome
2149317886945,,643772-0,1153,1381.99,2026-05-23,2026-05-25,2,Spiral,1381.99,1381.99,0,2026-05-05,Website/Booking Engine,checked_out,2149317886945-643772-0,1223, , ,Spiral
8811877958355,5359685755,634080-0,394.06,484.83,2026-05-27,2026-05-28,1,Bluebonnet,484.83,484.83,0,2026-05-05,Booking.com (Channel Collect Booking),checked_out,8811877958355-634080-0,429.06, , ,Bluebonnet
9779166327258,,643771-1,2084,2620.47,2026-06-13,2026-06-17,4,Diamond,2620.47,2620.47,0,2026-05-05,Website/Booking Engine,checked_out,9779166327258-643771-1,2224, , ,Diamond
1969993839170,,364781-0,1835.4,2300.01,2026-06-20,2026-06-23,3,Monarch,2300.01,2300.01,0,2026-05-05,Website/Booking Engine,checked_out,1969993839170-364781-0,1940.4, , ,Monarch
6250402913254,,364782-0,1100,1462.22,2026-12-11,2026-12-13,2,Buckeye Bungalow,1429.45,1322.1,-32.77,2026-05-05,Website/Booking Engine,confirmed,6250402913254-364782-0,1170, , ,Buckeye Bungalow
3520873625429,,657152-1,210,276.85,2026-05-06,2026-05-07,1,Great Lodge King Room (Accessible),276.85,276.85,0,2026-05-06,Website/Booking Engine,checked_out,3520873625429-657152-1,245, , ,Great Lodge King Room (Accessible)
9719382923904,,657152-0,210,276.85,2026-05-06,2026-05-07,1,Great Lodge King Room (Accessible),276.85,276.85,0,2026-05-06,Website/Booking Engine,checked_out,9719382923904-657152-0,245, , ,Great Lodge King Room (Accessible)
5312987386374,HMKMR2KM52,490024-0,457.8,0,2026-05-09,2026-05-10,1,Juniper Haus,552.32,0,552.32,2026-05-06,Airbnb (API) (Channel Collect Booking),checked_out,5312987386374-490024-0,457.8, , ,Juniper Haus
9038127472357,2454641752,643773-1,413.89,0,2026-05-10,2026-05-11,1,Monolith,507.24,507.24,507.24,2026-05-06,Expedia (Channel Collect Booking),checked_out,9038127472357-643773-1,448.89, , ,Monolith
8231832011300,2454594889,657152-0,185.05,0,2026-05-10,2026-05-11,1,Great Lodge King Room (Accessible),248.65,248.65,248.65,2026-05-06,Expedia (Channel Collect Booking),checked_out,8231832011300-657152-0,220.05, , ,Great Lodge King Room (Accessible)
5807420189010,,634080-0,839,1027.17,2026-05-13,2026-05-15,2,Bluebonnet,1027.17,1027.17,241.82,2026-05-06,Website/Booking Engine,checked_out,5807420189010-634080-0,909, , ,Bluebonnet
1127332476515,HM9CCDRWS3,643766-0,485,0,2026-05-18,2026-05-19,1,Winecup,583.05,0,583.05,2026-05-06,Airbnb (API) (Channel Collect Booking),checked_out,1127332476515-643766-0,485, , ,Winecup
9451267502774,,364780-0,1113,1336.79,2026-07-26,2026-07-28,2,Sage Safari,1336.79,1336.79,0,2026-05-06,Website/Booking Engine,checked_out,9451267502774-364780-0,1183, , ,Sage Safari
3339266424467,,643773-1,1365,1661.1,2026-05-26,2026-05-29,3,Monolith,1661.1,1661.1,0,2026-05-06,Website/Booking Engine,checked_out,3339266424467-643773-1,1470, , ,Monolith
1274160757066,,364776-0,1100,1322.1,2026-08-14,2026-08-16,2,Spyglass,1322.1,1322.1,0,2026-05-06,Website/Booking Engine,confirmed,1274160757066-364776-0,1170, , ,Spyglass
7211989859918,,643771-1,1479,1829.47,2026-07-06,2026-07-10,4,Diamond,1829.47,1829.47,0,2026-05-06,Website/Booking Engine,checked_out,7211989859918-643771-1,1619, , ,Diamond
6074890064827,,364778-0,1766,2153.78,2026-11-15,2026-11-19,4,Live Oak Lodge,2153.78,2153.78,0,2026-05-07,Website/Booking Engine,confirmed,6074890064827-364778-0,1906, , ,Live Oak Lodge
2638122584058,,528745-0,966,1210.23,2026-05-07,2026-05-10,3,Pecan Haus,1210.23,1210.23,0,2026-05-07,Website/Booking Engine,checked_out,2638122584058-528745-0,1071, , ,Pecan Haus
6385150991868,,364780-0,247,318.66,2026-05-11,2026-05-12,1,Sage Safari,318.66,318.66,0,2026-05-07,Website/Booking Engine,checked_out,6385150991868-364780-0,282, , ,Sage Safari
3815001652898,,643766-0,852,1081.41,2026-05-10,2026-05-13,3,Winecup,1081.41,1081.41,0,2026-05-07,Website/Booking Engine,checked_out,3815001652898-643766-0,957, , ,Winecup
6326089845808,,364781-0,1125,1310.8,2026-05-16,2026-05-17,1,Monarch,1310.8,1310.8,0,2026-05-07,Website/Booking Engine,checked_out,6326089845808-364781-0,1160, , ,Monarch
2702493177219,,643775-4,384,513.02,2026-05-19,2026-05-21,2,Great Lodge King Room,513.02,513.02,0,2026-05-07,Website/Booking Engine,checked_out,2702493177219-643775-4,454, , ,Great Lodge King Room
8280679822592,,364778-0,416,509.63,2026-05-27,2026-05-28,1,Live Oak Lodge,509.63,509.63,0,2026-05-07,Website/Booking Engine,checked_out,8280679822592-364778-0,451, , ,Live Oak Lodge
6973433644829,2455434827,643773-0,688.12,0,2026-05-31,2026-06-02,2,Monolith,856.67,856.67,856.67,2026-05-07,Expedia (Channel Collect Booking),checked_out,6973433644829-643773-0,758.12, , ,Monolith
1330572999159,,528745-0,768,946.94,2026-06-04,2026-06-06,2,Pecan Haus,946.94,946.94,0,2026-05-07,Website/Booking Engine,checked_out,1330572999159-528745-0,838, , ,Pecan Haus
7742712891129,,490024-0,341,424.88,2026-06-14,2026-06-15,1,Juniper Haus,424.88,424.88,0,2026-05-07,Website/Booking Engine,checked_out,7742712891129-490024-0,376, , ,Juniper Haus
3623577542802,,643773-0,1712.05,2279.52,2026-07-31,2026-08-02,2,Monolith,2279.52,2279.52,0,2026-05-08,Website/Booking Engine,checked_out,3623577542802-643773-0,1782.05, , ,Monolith
3571404302130,,643771-0,1446,1965.06,2026-07-25,2026-07-28,3,Diamond,1965.06,1965.06,0,2026-05-08,Website/Booking Engine,checked_out,3571404302130-643771-0,1551, , ,Diamond
9286116031427,,643773-1,662.4,788.06,2026-05-09,2026-05-10,1,Monolith,788.06,788.06,0,2026-05-08,Website/Booking Engine,checked_out,9286116031427-643773-1,697.4, , ,Monolith
8345906954476,,362535-0,806,989.88,2026-05-08,2026-05-10,2,Cocoon,989.88,989.88,0,2026-05-08,Website/Booking Engine,checked_out,8345906954476-362535-0,876, , ,Cocoon
6694193452921,2456159890,364773-0,466.34,0,2026-05-09,2026-05-10,1,Walnut House,566.51,566.51,566.51,2026-05-08,Expedia (Channel Collect Booking),checked_out,6694193452921-364773-0,501.34, , ,Walnut House
9572000600000,,643771-2,1025,1344.7,2026-05-08,2026-05-10,2,Diamond,1344.7,1237.35,569,2026-05-08,Website/Booking Engine,checked_out,9572000600000-643771-2,1095, , ,Diamond
1601334947022,2456048600,364778-0,547.05,0,2026-05-09,2026-05-10,1,Live Oak Lodge,657.71,657.71,657.71,2026-05-08,Expedia (Channel Collect Booking),checked_out,1601334947022-364778-0,582.05, , ,Live Oak Lodge
7280719384445,2455938150,643775-2,148.71,0,2026-05-10,2026-05-11,1,Great Lodge King Room,207.59,207.59,207.59,2026-05-08,Expedia (Channel Collect Booking),checked_out,7280719384445-643775-2,183.71, , ,Great Lodge King Room
7752564541461,,643773-0,2032,2414.81,2026-05-08,2026-05-11,3,Monolith,2414.81,2414.81,0,2026-05-08,Website/Booking Engine,checked_out,7752564541461-643773-0,2137, , ,Monolith
9405680638600,2456099515,643766-0,604.57,0,2026-05-25,2026-05-27,2,Winecup,762.27,762.27,762.27,2026-05-08,Expedia (Channel Collect Booking),checked_out,9405680638600-643766-0,674.57, , ,Winecup
9184048568936,,362535-0,945,1186.5,2026-05-25,2026-05-28,3,Cocoon,1186.5,1186.5,0,2026-05-08,Website/Booking Engine,checked_out,9184048568936-362535-0,1050, , ,Cocoon
6049360572782,,364776-0,367,454.26,2026-05-31,2026-06-01,1,Spyglass,454.26,454.26,0,2026-05-08,Website/Booking Engine,checked_out,6049360572782-364776-0,402, , ,Spyglass
2362864649807,,364779-0,568,720.94,2026-06-02,2026-06-04,2,Lantana Dome,720.94,720.94,0,2026-05-08,Website/Booking Engine,checked_out,2362864649807-364779-0,638, , ,Lantana Dome
7979919891480,,643775-1,1506,1859.98,2026-06-04,2026-06-08,4,Great Lodge King Room,1859.98,1859.98,0,2026-05-08,Website/Booking Engine,checked_out,7979919891480-643775-1,1646, , ,Great Lodge King Room
6981877873520,,643773-0,718,997.79,2026-06-15,2026-06-17,2,Monolith,997.79,890.44,0,2026-05-08,Website/Booking Engine,checked_out,6981877873520-643773-0,788, , ,Monolith
4392408007896,,490024-0,434,569.52,2026-06-16,2026-06-18,2,Juniper Haus,569.52,569.52,0,2026-05-08,Website/Booking Engine,checked_out,4392408007896-490024-0,504, , ,Juniper Haus
6036871469561,,643773-1,1890,2214.8,2026-06-26,2026-06-28,2,Monolith,2214.8,2214.8,0,2026-05-08,Website/Booking Engine,checked_out,6036871469561-643773-1,1960, , ,Monolith
2119144536333,,643760-0,657,1073.49,2026-07-12,2026-07-15,3,Post Oak,1073.49,1073.49,0,2026-05-08,Website/Booking Engine,checked_out,2119144536333-643760-0,762, , ,Post Oak
8313730140763,,643760-0,872,1171.81,2026-10-30,2026-11-01,2,Post Oak,1171.81,1171.81,0,2026-05-09,Website/Booking Engine,confirmed,8313730140763-643760-0,942, , ,Post Oak
3938807111724,,643772-0,271,345.78,2026-05-11,2026-05-12,1,Spiral,345.78,345.78,345.78,2026-05-09,Website/Booking Engine,checked_out,3938807111724-643772-0,306, , ,Spiral
8166409663135,2456671678,490024-0,165.91,0,2026-05-14,2026-05-15,1,Juniper Haus,227.02,227.02,227.02,2026-05-09,Expedia (Channel Collect Booking),checked_out,8166409663135-490024-0,200.91, , ,Juniper Haus
4013559485132,,362535-0,2753,3269.09,2026-05-15,2026-05-19,4,Cocoon,3269.09,3269.09,0,2026-05-09,Website/Booking Engine,checked_out,4013559485132-362535-0,2893, , ,Cocoon
7368858653677,,643772-0,282,358.21,2026-06-10,2026-06-11,1,Spiral,358.21,358.21,0,2026-05-09,Website/Booking Engine,checked_out,7368858653677-643772-0,317, , ,Spiral
4150001237853,2456766893,655826-1,1016.36,0,2026-06-12,2026-06-14,2,Cypress Lodge Sleeps 2,1227.58,1227.58,1227.58,2026-05-09,Expedia (Channel Collect Booking),checked_out,4150001237853-655826-1,1086.36, , ,Cypress Lodge Sleeps 2
3777079429747,,364779-0,928.25,1678.31,2026-06-20,2026-06-22,2,Lantana Dome,1426.56,1412.5,0,2026-05-09,Website/Booking Engine,checked_out,3777079429747-364779-0,998.25, , ,Lantana Dome
4818503676678,,643772-0,1347,1640.76,2026-07-09,2026-07-12,3,Spiral,1640.76,1640.76,0,2026-05-09,Website/Booking Engine,checked_out,4818503676678-643772-0,1452, , ,Spiral
1473851119276,,655826-1,1402,1702.91,2026-10-29,2026-11-01,3,Cypress Lodge Sleeps 2,1702.91,1702.91,0,2026-05-10,Website/Booking Engine,confirmed,1473851119276-655826-1,1507, , ,Cypress Lodge Sleeps 2
4806567257799,2457086583,643775-0,215.27,0,2026-05-10,2026-05-11,1,Great Lodge King Room,282.81,282.81,282.81,2026-05-10,Expedia (Channel Collect Booking),checked_out,4806567257799-643775-0,250.27, , ,Great Lodge King Room
6790244836318,2457475232,643766-0,209.65,0,2026-05-14,2026-05-15,1,Winecup,276.46,276.46,276.46,2026-05-10,Expedia (Channel Collect Booking),checked_out,6790244836318-643766-0,244.65, , ,Winecup
2368773250051,,643760-0,244,315.27,2026-05-17,2026-05-18,1,Post Oak,315.27,315.27,0,2026-05-10,Website/Booking Engine,checked_out,2368773250051-643760-0,279, , ,Post Oak
4620003338380,,362535-0,2173,2534.59,2026-05-23,2026-05-24,1,Cocoon,2534.59,2534.59,0,2026-05-10,Website/Booking Engine,checked_out,4620003338380-362535-0,2208, , ,Cocoon
4620003338380,,364776-0,2173,2534.59,2026-05-23,2026-05-24,1,Spyglass,2534.59,2534.59,0,2026-05-10,Website/Booking Engine,checked_out,4620003338380-364776-0,2208, , ,Spyglass
9814770630901,,643764-0,2507.4,3306.38,2026-05-21,2026-05-25,4,Quonset,3027.78,3306.38,0,2026-05-10,Website/Booking Engine,checked_out,9814770630901-643764-0,2647.4, , ,Quonset
1420532481810,,643771-2,722,1002.31,2026-05-25,2026-05-27,2,Diamond,1002.31,1002.31,0,2026-05-10,Website/Booking Engine,checked_out,1420532481810-643771-2,792, , ,Diamond
2119918395297,2457019214,364773-0,928.83,0,2026-05-28,2026-05-30,2,Walnut House,1128.68,1128.68,1128.68,2026-05-10,Expedia (Channel Collect Booking),checked_out,2119918395297-364773-0,998.83, , ,Walnut House
9288488595666,,657152-0,257,329.96,2026-05-31,2026-06-01,1,Great Lodge King Room (Accessible),329.96,329.96,0,2026-05-10,Website/Booking Engine,checked_out,9288488595666-657152-0,292, , ,Great Lodge King Room (Accessible)
5930096349302,,643772-0,495,638.45,2026-05-31,2026-06-02,2,Spiral,638.45,638.45,0,2026-05-10,Website/Booking Engine,checked_out,5930096349302-643772-0,565, , ,Spiral
5826046245920,,364781-0,295,372.9,2026-06-17,2026-06-18,1,Monarch,372.9,372.9,0,2026-05-10,Website/Booking Engine,checked_out,5826046245920-364781-0,330, , ,Monarch
3120593687485,,643766-0,668,833.94,2026-06-17,2026-06-19,2,Winecup,833.94,833.94,0,2026-05-10,Website/Booking Engine,checked_out,3120593687485-643766-0,738, , ,Winecup
5266452583811,2458007144,364780-0,483.35,0,2026-12-13,2026-12-15,2,Sage Safari,625.29,625.29,625.29,2026-05-11,Expedia (Channel Collect Booking),confirmed,5266452583811-364780-0,553.35, , ,Sage Safari
5855978109681,,643773-0,694,863.32,2026-07-20,2026-07-22,2,Monolith,863.32,863.32,0,2026-05-11,Website/Booking Engine,checked_out,5855978109681-643773-0,764, , ,Monolith
4936652728065,,643764-0,267,341.26,2026-05-11,2026-05-12,1,Quonset,341.26,341.26,0,2026-05-11,Website/Booking Engine,checked_out,4936652728065-643764-0,302, , ,Quonset
7861601549870,,643764-0,266,340.13,2026-05-12,2026-05-13,1,Quonset,340.13,340.13,0,2026-05-11,Website/Booking Engine,checked_out,7861601549870-643764-0,301, , ,Quonset
1880321083405,,490024-0,373.7,514.15,2026-05-11,2026-05-13,2,Juniper Haus,502.85,514.15,0,2026-05-11,Website/Booking Engine,checked_out,1880321083405-490024-0,443.7, , ,Juniper Haus
2670174050018,2457987287,655826-1,353.7,0,2026-05-12,2026-05-14,2,Cypress Lodge Sleeps 2,478.78,478.78,478.78,2026-05-11,Expedia (Channel Collect Booking),checked_out,2670174050018-655826-1,423.7, , ,Cypress Lodge Sleeps 2
4588276820858,,643775-5,783,944.52,2026-05-14,2026-05-16,2,Great Lodge King Room,944.52,795.52,0,2026-05-11,Website/Booking Engine,checked_out,4588276820858-643775-5,853, , ,Great Lodge King Room
8164877439976,,364780-0,871,1063.33,2026-05-16,2026-05-18,2,Sage Safari,1063.33,1063.33,0,2026-05-11,Website/Booking Engine,checked_out,8164877439976-364780-0,941, , ,Sage Safari
9560915637220,,643760-0,388,477.99,2026-05-22,2026-05-23,1,Post Oak,477.99,477.99,0,2026-05-11,Website/Booking Engine,checked_out,9560915637220-643760-0,423, , ,Post Oak
